24149133	1109	SOC	22507	B-	2.7
24149133	1112	AFPRL	24300	B+	3.3
24149133	1112	CSCI	23500	W	-1
24149133	1112	CSCI	26000	W	-1
24149133	1119	CSCI	23500	WU	0
24149133	1119	CSCI	26000	WU	0
24150987	1092	HIST	34145	B	3
24150987	1092	MATH	12500	A	4
24150987	1092	PHILO	32000	B	3
24150987	1092	SPAN	10300	A-	3.7
24150987	1096	SPAN	20300	A	4
24150987	1099	CHEM	 102LC	B+	3.3
24150987	1099	PHYS	 110LB	XX	-1
24150987	1099	PHYS	 110LC	CR	-1
24150987	1099	PHYS	 110RC	XX	-1
24150987	1112	CSCI	12700	A	4
24150987	1112	CSCI	13500	W	-1
24150987	1112	CSCI	15000	B-	2.7
24150987	1112	MATH	15000	C	2
24150987	1112	PERM	10001	XX	-1
24150987	1119	BIOL	12000	A	4
24150987	1119	CHEM	 106LB	A	4
24150987	1119	CSCI	13500	A+	4
24150987	1119	CSCI	13600	A+	4
24150987	1119	MATH	15000	*A+	4
24150987	1122	BIOL	12200	A	4
24150987	1122	CSCI	16000	A+	4
24150987	1122	CSCI	23500	A	4
24150987	1122	MATH	15500	W	-1
24153687	1099	ANTHC	15100	A	4
24153687	1099	CSCI	15000	A-	3.7
24153687	1099	FILM	10100	B-	2.7
24153687	1099	MATH	16000	C	2
24153687	1102	ANTHP	10100	C+	2.3
24153687	1102	PSYCH	10000	B	3
24153687	1102	STAT	21300	B	3
24153687	1102	WGS	10000	A-	3.7
24153687	1106	HIST	15100	B+	3.3
24153687	1106	MEDIA	18000	B	3
24153687	1109	CSCI	16000	A	4
24153687	1109	CSCI	23500	A	4
24153687	1109	FREN	34100	W	-1
24153687	1109	WGS	20100	W	-1
24153687	1112	CSCI	26000	B	3
24153687	1116	ENGL	25067	W	-1
24153687	1116	PSYCH	17000	A	4
24153687	1119	CSCI	13200	A	4
24153687	1119	CSCI	26500	A+	4
24153687	1119	WGS	20100	A	4
24153687	1122	CSCI	33500	W	-1
24153687	1122	CSCI	49359	A	4
24153687	1122	WGS	20011	B-	2.7
24153687	1122	WGS	20063	A	4
24153687	1126	ENGL	33100	A-	3.7
24153687	1126	WGS	21900	A+	4
24153687	1129	CSCI	34000	B	3
24153687	1129	CSCI	39562	A	4
24153687	1129	CSCI	49358	A+	4
24153687	1129	WGSS	30027	W	-1
24153687	1132	CSCI	33500	C+	2.3
24153687	1132	CSCI	36000	B	3
24153687	1132	CSCI	36500	A+	4
24153687	1132	CSCI	49372	A+	4
24153687	1139	CSCI	39582	FIN	0
24153687	1139	CSCI	49800	FIN	0
24153687	1139	HIST	21100	C+	2.3
24153687	1139	HIST	27800	W	-1
24153687	1152	AFPRL	10000	FIN	0
24153687	1152	CSCI	49900	D	1
24153687	1152	JPN	25200	FIN	0
24153687	1152	PHILO	10100	W	-1
24153687	1152	PHILO	10100	XX	-1
24167304	1109	BLOCK	 800	XX	-1
24167304	1109	CSCI	12700	B+	3.3
24167304	1109	ENGL	12000	FIN	0
24167304	1109	MATH	12500	B-	2.7
24167304	1109	SOC	10100	A-	3.7
24167304	1112	ECO	10000	F	0
24167304	1112	MATH	15000	C	2
24167304	1119	CHEM	 102LC	W	-1
24167304	1119	CSCI	13500	W	-1
24167304	1119	CSCI	13600	W	-1
24167304	1119	MATH	15500	W	-1
24167304	1142	ENGL	22000	B	3
24167304	1142	HIST	15100	A-	3.7
24167304	1142	HIST	15100	XX	-1
24167304	1142	PSYCH	15000	B+	3.3
24167304	1146	ECO	10000	NC	-1
24167304	1146	HIST	11100	B-	2.7
24167304	1149	CSCI	13500	W	-1
24167304	1149	CSCI	13600	W	-1
24167304	1149	CSCI	15000	W	-1
24167304	1149	ENGL	30600	W	-1
24167304	1149	FILM	10100	XX	-1
24167304	1149	FILM	10100	C	2
24167304	1149	WGS	10000	B-	2.7
24167304	1152	CSCI	13500	W	-1
24167304	1152	CSCI	13600	W	-1
24167304	1152	CSCI	15000	W	-1
24167304	1152	ENGL	30600	W	-1
24167304	1152	PHILO	10400	W	-1
24223719	1112	ARTH	11100	W	-1
24223719	1112	CSCI	12700	A-	3.7
24223719	1112	CSCI	15000	W	-1
24223719	1112	MATH	15000	F	0
24223719	1119	CSCI	13500	C+	2.3
24223719	1119	CSCI	13600	A	4
24223719	1119	CSCI	15000	B+	3.3
24223719	1119	THEA	10100	B	3
